CHRISTIE Elise POSITION,CHRISTIE Elise LAP TIME,CHRISTIE Elise ELAPSED TIME,VIVIANI Elena POSITION,VIVIANI Elena LAP TIME,VIVIANI Elena ELAPSED TIME,PARK Seung-Hi POSITION,PARK Seung-Hi LAP TIME,PARK Seung-Hi ELAPSED TIME,KONYA Zsofia POSITION,KONYA Zsofia LAP TIME,KONYA Zsofia ELAPSED TIME
1,7.22,7.22,2,7.42,7.42,3,7.70,7.70,4,7.83,7.83
1,9.30,16.52,2,9.38,16.80,3,9.47,17.17,4,9.60,17.43
1,8.95,25.47,2,9.03,25.83,3,8.88,26.05,4,9.16,26.59
1,9.21,34.68,2,9.24,35.07,3,9.04,35.09,4,9.33,35.92
1,9.55,44.228,3,9.64,44.702,2,9.26,44.349,4,9.67,45.583
