Jeremy MASSON POSITION,Jeremy MASSON LAP TIME,Jeremy MASSON ELAPSED TIME,RUUSU Danila POSITION,RUUSU Danila LAP TIME,RUUSU Danila ELAPSED TIME,LIN Chueh POSITION,LIN Chueh LAP TIME,LIN Chueh ELAPSED TIME,KIRKPATRICK Levi POSITION,KIRKPATRICK Levi LAP TIME,KIRKPATRICK Levi ELAPSED TIME
0,16.234,16.234,0,16.154,16.154,0,16.163,16.163,0,16.283,16.283
0,12.025,28.258,0,12.105,28.259,0,12.047,28.209,0,12.202,28.485
0,11.149,39.407,0,11.397,39.656,0,11.190,39.399,0,11.128,39.613
0,11.002,50.410,0,10.920,50.576,0,11.135,50.534,0,11.051,50.664
0,10.279,1:00.689,0,10.735,1:01.311,0,10.266,1:00.800,0,10.051,1:00.715
0,9.787,1:10.475,0,10.663,1:11.974,0,10.136,1:10.936,0,9.832,1:10.547
0,9.752,1:20.227,0,10.884,1:22.858,0,10.200,1:21.136,0,9.781,1:20.327
0,9.753,1:29.980,0,10.952,1:33.809,0,10.721,1:31.857,0,9.644,1:29.971
0,,,0,,,0,,,0,,
