LI Jinyu POSITION,LI Jinyu LAP TIME,LI Jinyu ELAPSED TIME,Juliette BRINDAMOUR POSITION,Juliette BRINDAMOUR LAP TIME,Juliette BRINDAMOUR ELAPSED TIME,Chloe TAN POSITION,Chloe TAN LAP TIME,Chloe TAN ELAPSED TIME,Marijn WIERSMA POSITION,Marijn WIERSMA LAP TIME,Marijn WIERSMA ELAPSED TIME,Kadisha BAKHITKEREYEVA POSITION,Kadisha BAKHITKEREYEVA LAP TIME,Kadisha BAKHITKEREYEVA ELAPSED TIME
2,14.29,14.29,3,14.45,,4,14.58,14.58,1,14.09,14.09,5,14.75,14.75
2,11.33,25.62,3,11.23,,4,11.21,25.79,1,11.46,25.55,5,11.10,25.85
2,11.31,36.93,1,11.13,,5,11.39,37.18,4,11.50,37.05,2,11.08,36.93
2,10.05,46.98,1,9.98,,5,10.16,47.34,4,10.18,47.23,3,10.17,47.10
2,10.11,57.09,1,10.16,,5,10.02,57.36,3,9.94,57.17,4,10.08,57.18
2,10.06,1:07.15,1,10.04,,5,10.44,1:07.80,3,10.09,1:07.26,4,10.21,1:07.39
2,9.92,1:17.07,1,9.96,,5,10.60,1:18.40,3,9.89,1:17.15,4,9.96,1:17.35
2,9.86,1:26.93,1,9.97,,5,10.90,1:29.30,3,9.85,1:27.00,4,10.09,1:27.44
1,9.47,1:36.40,5,25.07,1:51.99,4,11.39,1:40.69,2,10.19,1:37.19,3,10.59,1:38.03
