Paul STANLEY POSITION,Paul STANLEY LAP TIME,Paul STANLEY ELAPSED TIME,Bence BERES POSITION,Bence BERES LAP TIME,Bence BERES ELAPSED TIME,Bartosz KONOPKO POSITION,Bartosz KONOPKO LAP TIME,Bartosz KONOPKO ELAPSED TIME,Necmettin Berk YETISKEN POSITION,Necmettin Berk YETISKEN LAP TIME,Necmettin Berk YETISKEN ELAPSED TIME
1,6.90,6.90,3,7.25,7.25,2,6.99,6.99,4,7.40,7.40
1,9.13,16.03,3,9.01,16.26,2,9.12,16.11,4,9.21,16.61
1,8.62,24.65,3,8.55,24.81,2,8.62,24.73,4,9.09,25.70
1,8.78,33.43,3,8.93,33.74,2,8.83,33.56,4,9.40,35.10
1,9.00,42.425,3,9.12,42.854,2,9.28,42.835,4,9.86,44.954
