START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,season,competition,event,gender,round,race
1,16.19,16.19,3,16.45,16.45,2,16.29,16.29,2011-2012,"ISU World Cup 2011/2012, USA, Salt Lake City",1000m,m,RepHeats,3
1,12.90,29.09,3,12.91,29.36,2,12.92,29.21,2011-2012,"ISU World Cup 2011/2012, USA, Salt Lake City",1000m,m,RepHeats,3
1,12.04,41.13,3,11.99,41.35,2,12.03,41.24,2011-2012,"ISU World Cup 2011/2012, USA, Salt Lake City",1000m,m,RepHeats,3
1,11.31,52.44,3,11.32,52.67,2,11.31,52.55,2011-2012,"ISU World Cup 2011/2012, USA, Salt Lake City",1000m,m,RepHeats,3
2,10.39,1:02.83,3,10.28,1:02.95,1,10.27,1:02.82,2011-2012,"ISU World Cup 2011/2012, USA, Salt Lake City",1000m,m,RepHeats,3
2,9.19,1:12.02,3,9.17,1:12.12,1,9.08,1:11.90,2011-2012,"ISU World Cup 2011/2012, USA, Salt Lake City",1000m,m,RepHeats,3
2,8.94,1:20.96,3,8.93,1:21.05,1,8.97,1:20.87,2011-2012,"ISU World Cup 2011/2012, USA, Salt Lake City",1000m,m,RepHeats,3
1,9.06,1:30.02,3,9.31,1:30.36,2,9.23,1:30.10,2011-2012,"ISU World Cup 2011/2012, USA, Salt Lake City",1000m,m,RepHeats,3
1,9.13,1:39.141,0,,PEN,2,9.83,1:39.928,2011-2012,"ISU World Cup 2011/2012, USA, Salt Lake City",1000m,m,RepHeats,3
