Richard SHOEBRIDGE POSITION,Richard SHOEBRIDGE LAP TIME,Richard SHOEBRIDGE ELAPSED TIME,Aliaksandr ANTANENKA POSITION,Aliaksandr ANTANENKA LAP TIME,Aliaksandr ANTANENKA ELAPSED TIME,Anthony DOUGLAS POSITION,Anthony DOUGLAS LAP TIME,Anthony DOUGLAS ELAPSED TIME,TSAI Ping-Yuan POSITION,TSAI Ping-Yuan LAP TIME,TSAI Ping-Yuan ELAPSED TIME
0,6.677,6.677,0,6.951,6.951,0,6.897,6.897,0,7.257,7.257
0,9.275,15.952,0,9.271,16.222,0,9.309,16.207,0,9.460,16.717
0,9.153,25.105,0,9.103,25.325,0,9.088,25.295,0,9.386,26.103
0,9.174,34.278,0,9.121,34.445,0,9.087,34.382,0,9.316,35.420
0,,,0,,,0,,,0,,
