Bazarsad BATSUURI POSITION,Bazarsad BATSUURI LAP TIME,Bazarsad BATSUURI ELAPSED TIME,Peter DARAZS POSITION,Peter DARAZS LAP TIME,Peter DARAZS ELAPSED TIME,Satoshi SAKASHITA POSITION,Satoshi SAKASHITA LAP TIME,Satoshi SAKASHITA ELAPSED TIME,Rafal PIORECKI POSITION,Rafal PIORECKI LAP TIME,Rafal PIORECKI ELAPSED TIME
4,7.87,7.87,2,7.01,7.01,1,6.95,6.95,3,7.26,7.26
4,10.49,18.36,2,9.24,16.25,1,9.21,16.16,3,9.32,16.58
4,10.23,28.59,2,8.84,25.09,1,8.83,24.99,3,9.12,25.70
4,10.34,38.93,2,8.94,34.03,1,8.93,33.92,3,9.34,35.04
4,10.55,49.478,2,9.15,43.174,1,9.15,43.063,3,9.65,44.688
