Jonathan GUILMETTE POSITION,Jonathan GUILMETTE LAP TIME,Jonathan GUILMETTE ELAPSED TIME,Leon FLACK POSITION,Leon FLACK LAP TIME,Leon FLACK ELAPSED TIME,Alex McEWAN POSITION,Alex McEWAN LAP TIME,Alex McEWAN ELAPSED TIME,Sebastian PRAUS POSITION,Sebastian PRAUS LAP TIME,Sebastian PRAUS ELAPSED TIME
1,14.388,14.388,4,14.582,14.582,2,14.408,14.408,3,14.535,14.535
1,10.609,24.996,2,10.628,25.210,4,10.873,25.280,3,10.709,25.244
1,9.759,34.755,3,9.689,34.898,4,9.634,34.913,2,9.653,34.896
1,9.548,44.302,2,9.556,44.454,4,9.750,44.663,3,9.756,44.651
1,9.598,53.900,3,9.659,54.112,4,9.519,54.181,2,9.436,54.087
1,9.577,1:03.476,3,9.417,1:03.529,4,9.543,1:03.723,2,9.397,1:03.484
1,9.352,1:12.827,2,9.478,1:13.006,4,9.385,1:13.108,3,9.584,1:13.067
1,9.073,1:21.900,2,9.125,1:22.131,4,9.361,1:22.468,3,9.155,1:22.222
1,9.37,1:31.269,3,9.31,1:31.437,4,9.57,1:32.038,2,9.11,1:31.326
