Liam McFARLANE POSITION,Liam McFARLANE LAP TIME,Liam McFARLANE ELAPSED TIME,Myukerrem TOP POSITION,Myukerrem TOP LAP TIME,Myukerrem TOP ELAPSED TIME,KNEGT Sjinkie POSITION,KNEGT Sjinkie LAP TIME,KNEGT Sjinkie ELAPSED TIME,Daisuke UEMURA POSITION,Daisuke UEMURA LAP TIME,Daisuke UEMURA ELAPSED TIME
1,6.60,6.60,4,7.45,7.45,2,7.02,7.02,3,7.03,7.03
1,8.87,15.47,4,9.87,17.32,3,9.34,16.36,2,9.19,16.22
1,8.75,24.22,4,9.59,26.91,3,8.70,25.06,2,8.76,24.98
1,8.92,33.14,4,9.76,36.67,2,8.77,33.83,3,8.96,33.94
1,9.25,42.382,4,9.85,46.513,2,9.12,42.945,3,9.35,43.286
