Erika HUSZAR POSITION,Erika HUSZAR LAP TIME,Erika HUSZAR ELAPSED TIME,Jessica GREGG POSITION,Jessica GREGG LAP TIME,Jessica GREGG ELAPSED TIME,Kim de DAPPER POSITION,Kim de DAPPER LAP TIME,Kim de DAPPER ELAPSED TIME,Hitomi TAKEDA POSITION,Hitomi TAKEDA LAP TIME,Hitomi TAKEDA ELAPSED TIME
0,13.822,13.822,0,14.027,14.027,0,14.166,14.166,0,13.740,13.740
0,10.822,24.644,0,10.654,24.681,0,10.760,24.926,0,10.801,24.542
0,10.723,35.368,0,10.899,35.579,0,10.752,35.678,0,10.744,35.286
0,10.983,46.350,0,10.747,46.327,0,10.888,46.566,0,11.110,46.396
0,10.477,56.827,0,10.348,56.675,0,10.534,57.100,0,10.306,56.702
0,10.015,1:06.842,0,10.102,1:06.776,0,10.080,1:07.180,0,10.079,1:06.781
0,9.967,1:16.810,0,10.032,1:16.808,0,9.871,1:17.051,0,9.870,1:16.650
0,9.821,1:26.631,0,9.690,1:26.498,0,11.487,1:28.538,0,10.284,1:26.934
0,,,0,,,0,,,0,,
