Francois-Louis TREMBLAY POSITION,Francois-Louis TREMBLAY LAP TIME,Francois-Louis TREMBLAY ELAPSED TIME,Apolo Anton OHNO POSITION,Apolo Anton OHNO LAP TIME,Apolo Anton OHNO ELAPSED TIME,CONFORTOLA Yuri POSITION,CONFORTOLA Yuri LAP TIME,CONFORTOLA Yuri ELAPSED TIME,Pieter GYSEL POSITION,Pieter GYSEL LAP TIME,Pieter GYSEL ELAPSED TIME
1,6.65,6.65,2,6.89,6.89,3,6.99,6.99,4,7.11,7.11
1,9.01,15.66,2,9.03,15.92,3,9.12,16.11,4,9.10,16.21
1,8.64,24.30,2,8.55,24.47,3,8.53,24.64,4,8.49,24.70
1,8.52,32.82,2,8.60,33.07,3,8.57,33.21,4,8.66,33.36
1,9.02,41.836,2,8.86,41.929,3,8.79,41.997,4,8.68,42.040
