KNEGT Sjinkie POSITION,KNEGT Sjinkie LAP TIME,KNEGT Sjinkie ELAPSED TIME,KIM Joon Chun POSITION,KIM Joon Chun LAP TIME,KIM Joon Chun ELAPSED TIME,Chris CREVELING POSITION,Chris CREVELING LAP TIME,Chris CREVELING ELAPSED TIME,NIKISHA Denis POSITION,NIKISHA Denis LAP TIME,NIKISHA Denis ELAPSED TIME,NAVARRO Tristan POSITION,NAVARRO Tristan LAP TIME,NAVARRO Tristan ELAPSED TIME
1,13.07,13.07,2,13.17,13.17,3,13.30,13.30,4,13.44,13.44,5,13.62,13.62
1,9.92,22.99,2,9.91,23.08,4,9.91,23.21,3,9.72,23.16,5,9.72,23.34
1,9.31,32.30,2,9.31,32.39,3,9.27,32.48,4,9.40,32.56,5,9.35,32.69
1,9.23,41.53,2,9.27,41.66,3,9.30,41.78,4,9.31,41.87,5,9.32,42.01
1,9.15,50.68,2,9.12,50.78,3,9.09,50.87,4,9.02,50.89,5,9.10,51.11
1,9.03,59.71,2,9.02,59.80,4,9.21,1:00.08,3,8.99,59.88,5,8.98,1:00.09
1,8.98,1:08.69,2,9.00,1:08.80,4,8.97,1:09.05,3,9.02,1:08.90,5,9.46,1:09.55
1,9.02,1:17.71,2,9.03,1:17.83,4,9.00,1:18.05,3,9.01,1:17.91,5,9.98,1:19.53
1,9.02,1:26.73,2,9.09,1:26.92,4,9.41,1:27.46,3,9.19,1:27.10,5,10.90,1:30.43
