Zbigniew BRODKA POSITION,Zbigniew BRODKA LAP TIME,Zbigniew BRODKA ELAPSED TIME,Daisuke UEMURA POSITION,Daisuke UEMURA LAP TIME,Daisuke UEMURA ELAPSED TIME,Matus UZAK POSITION,Matus UZAK LAP TIME,Matus UZAK ELAPSED TIME,Richard SHOEBRIDGE POSITION,Richard SHOEBRIDGE LAP TIME,Richard SHOEBRIDGE ELAPSED TIME
0,,,0,13.152,13.152,0,12.993,12.993,0,13.317,13.317
0,,,0,9.962,23.114,0,10.039,23.032,0,9.864,23.181
0,,,0,10.070,33.184,0,9.994,33.026,0,10.000,33.181
0,,,0,9.789,42.973,0,9.900,42.926,0,9.967,43.147
0,,,0,9.834,52.807,0,9.828,52.754,0,9.752,52.899
0,,,0,9.636,1:02.444,0,9.753,1:02.507,0,9.744,1:02.643
0,,,0,9.444,1:11.888,0,9.859,1:12.366,0,9.653,1:12.296
0,,,0,9.458,1:21.346,0,9.816,1:22.181,0,9.566,1:21.862
0,,,0,,,0,,,0,,
