Tatiana BORODULINA POSITION,Tatiana BORODULINA LAP TIME,Tatiana BORODULINA ELAPSED TIME,Patrycja MALISZEWSKA POSITION,Patrycja MALISZEWSKA LAP TIME,Patrycja MALISZEWSKA ELAPSED TIME,KONYA Zsofia POSITION,KONYA Zsofia LAP TIME,KONYA Zsofia ELAPSED TIME,Charlotte GILMARTIN POSITION,Charlotte GILMARTIN LAP TIME,Charlotte GILMARTIN ELAPSED TIME
1,7.24,7.24,2,7.34,7.34,3,7.52,7.52,4,7.75,7.75
1,9.46,16.70,2,9.42,16.76,3,9.44,16.96,4,9.53,17.28
1,8.85,25.55,2,8.92,25.68,3,8.96,25.92,4,9.05,26.33
1,9.04,34.59,2,9.06,34.74,3,9.10,35.02,4,9.24,35.57
1,9.25,43.836,2,9.30,44.038,3,9.33,44.348,4,9.58,45.143
