NIKISHA Denis POSITION,NIKISHA Denis LAP TIME,NIKISHA Denis ELAPSED TIME,HAMELIN Charles POSITION,HAMELIN Charles LAP TIME,HAMELIN Charles ELAPSED TIME,WATANABE Keita POSITION,WATANABE Keita LAP TIME,WATANABE Keita ELAPSED TIME,Myukerrem TOP POSITION,Myukerrem TOP LAP TIME,Myukerrem TOP ELAPSED TIME,Bence BERES POSITION,Bence BERES LAP TIME,Bence BERES ELAPSED TIME
2,7.08,7.08,1,6.88,6.88,3,7.43,7.43,5,7.67,7.67,4,7.49,7.49
2,9.13,16.21,1,8.83,15.71,4,9.41,16.84,5,9.53,17.20,3,9.17,16.66
2,8.79,25.00,1,8.52,24.23,4,8.74,25.58,5,8.92,26.12,3,8.77,25.43
2,8.93,33.93,1,8.75,32.98,4,8.87,34.45,5,9.05,35.17,3,8.91,34.34
2,9.17,43.092,1,8.80,41.780,4,9.03,43.480,5,9.35,44.517,3,9.08,43.412
