HU Ze POSITION,HU Ze LAP TIME,HU Ze ELAPSED TIME,Francois-Louis TREMBLAY POSITION,Francois-Louis TREMBLAY LAP TIME,Francois-Louis TREMBLAY ELAPSED TIME,Evgenii KOZULIN POSITION,Evgenii KOZULIN LAP TIME,Evgenii KOZULIN ELAPSED TIME,Roberto SERRA POSITION,Roberto SERRA LAP TIME,Roberto SERRA ELAPSED TIME
0,13.838,13.838,0,13.527,13.527,0,13.636,13.636,0,15.019,15.019
0,9.940,23.778,0,10.249,23.776,0,10.111,23.747,0,9.044,24.063
0,9.744,33.522,0,9.573,33.349,0,9.723,33.470,0,9.631,33.694
0,9.676,43.198,0,9.734,43.083,0,9.928,43.398,0,9.866,43.560
0,9.468,52.666,0,9.320,52.403,0,9.312,52.711,0,9.154,52.714
0,9.362,1:02.028,0,9.454,1:01.857,0,9.402,1:02.113,0,9.567,1:02.281
0,9.631,1:11.659,0,9.417,1:11.274,0,9.447,1:11.559,0,9.594,1:11.876
0,9.114,1:20.773,0,9.485,1:20.759,0,9.593,1:21.153,0,9.213,1:21.089
0,9.601,1:30.375,0,9.452,1:30.211,0,10.323,1:31.476,0,9.698,1:30.787
