Victor AN POSITION,Victor AN LAP TIME,Victor AN ELAPSED TIME,BREEUWSMA Daan POSITION,BREEUWSMA Daan LAP TIME,BREEUWSMA Daan ELAPSED TIME,DOTTI Tommaso POSITION,DOTTI Tommaso LAP TIME,DOTTI Tommaso ELAPSED TIME,Serhiy LIFYRENKO POSITION,Serhiy LIFYRENKO LAP TIME,Serhiy LIFYRENKO ELAPSED TIME
1,6.89,6.89,2,7.00,7.00,3,7.19,7.19,4,7.20,7.20
1,8.66,15.55,2,8.76,15.76,3,9.32,16.51,4,9.43,16.63
1,8.38,23.93,2,8.29,24.05,3,8.74,25.25,4,8.79,25.42
1,8.54,32.47,2,8.50,32.55,3,8.92,34.17,4,9.07,34.49
1,8.81,41.280,2,8.76,41.303,3,9.23,43.398,4,9.60,44.083
