SUNG Si-Bak POSITION,SUNG Si-Bak LAP TIME,SUNG Si-Bak ELAPSED TIME,Gabor GALAMBOS POSITION,Gabor GALAMBOS LAP TIME,Gabor GALAMBOS ELAPSED TIME,Tyson HEUNG POSITION,Tyson HEUNG LAP TIME,Tyson HEUNG ELAPSED TIME,Dariusz KULESZA POSITION,Dariusz KULESZA LAP TIME,Dariusz KULESZA ELAPSED TIME
1,6.83,6.83,2,7.08,7.08,4,7.34,7.34,3,7.13,7.13
1,9.23,16.06,2,9.27,16.35,4,9.19,16.53,3,9.24,16.37
1,8.87,24.93,3,9.01,25.36,4,8.84,25.37,2,8.94,25.31
1,8.88,33.81,3,9.10,34.46,2,8.92,34.29,4,10.13,35.44
1,9.23,43.039,0,,DQ,2,9.27,43.557,3,9.88,45.320
