KNEGT Sjinkie POSITION,KNEGT Sjinkie LAP TIME,KNEGT Sjinkie ELAPSED TIME,Victor AN POSITION,Victor AN LAP TIME,Victor AN ELAPSED TIME,Shaoang LIU POSITION,Shaoang LIU LAP TIME,Shaoang LIU ELAPSED TIME,BYKANOV Vladislav POSITION,BYKANOV Vladislav LAP TIME,BYKANOV Vladislav ELAPSED TIME
1,6.86,6.86,2,6.95,6.95,3,7.07,7.07,4,7.23,7.23
1,9.09,15.95,2,9.10,16.05,3,9.05,16.12,4,9.06,16.29
1,8.46,24.41,2,8.47,24.52,3,8.48,24.60,4,8.45,24.74
1,8.40,32.81,2,8.38,32.90,3,8.33,32.93,4,8.46,33.20
1,8.51,41.32,2,8.55,41.45,3,8.77,41.70,4,8.59,41.79
