WATANABE Keita POSITION,WATANABE Keita LAP TIME,WATANABE Keita ELAPSED TIME,Thomas Insuk HONG POSITION,Thomas Insuk HONG LAP TIME,Thomas Insuk HONG ELAPSED TIME,MURPHY Peter POSITION,MURPHY Peter LAP TIME,MURPHY Peter ELAPSED TIME,Mateusz KRZEMINSKI POSITION,Mateusz KRZEMINSKI LAP TIME,Mateusz KRZEMINSKI ELAPSED TIME
1,6.87,6.87,2,6.95,6.95,4,7.38,7.38,3,7.07,7.07
1,8.81,15.68,2,8.83,15.78,4,9.15,16.53,3,8.87,15.94
1,8.40,24.08,2,8.40,24.18,4,8.71,25.24,3,8.40,24.34
1,8.64,32.72,2,8.62,32.80,4,8.86,34.10,3,8.63,32.97
1,8.79,41.51,2,8.75,41.55,4,9.08,43.18,3,8.84,41.81
