Francois-Louis TREMBLAY POSITION,Francois-Louis TREMBLAY LAP TIME,Francois-Louis TREMBLAY ELAPSED TIME,Jeff SIMON POSITION,Jeff SIMON LAP TIME,Jeff SIMON ELAPSED TIME,Pieter GYSEL POSITION,Pieter GYSEL LAP TIME,Pieter GYSEL ELAPSED TIME,Bartosz KONOPKO POSITION,Bartosz KONOPKO LAP TIME,Bartosz KONOPKO ELAPSED TIME
1,6.630,6.630,2,6.820,6.820,3,6.980,6.980,4,7.100,7.100
1,9.060,15.690,2,9.090,15.910,4,9.250,16.240,3,9.110,16.210
1,8.660,24.360,2,8.580,24.500,4,8.770,25.020,3,8.620,24.840
1,8.740,33.100,2,8.720,33.230,4,9.080,34.100,3,9.170,34.020
1,9.080,42.190,2,9.040,42.280,3,9.140,43.240,4,9.290,43.310
