Artem KOZLOV POSITION,Artem KOZLOV LAP TIME,Artem KOZLOV ELAPSED TIME,Jacob JANSSON POSITION,Jacob JANSSON LAP TIME,Jacob JANSSON ELAPSED TIME,Aliaksandr VOLKAU POSITION,Aliaksandr VOLKAU LAP TIME,Aliaksandr VOLKAU ELAPSED TIME,BLACKBURN Mackenzie POSITION,BLACKBURN Mackenzie LAP TIME,BLACKBURN Mackenzie ELAPSED TIME,Felix SPIEGL POSITION,Felix SPIEGL LAP TIME,Felix SPIEGL ELAPSED TIME
1,6.78,6.78,3,7.16,7.16,5,7.42,7.42,2,6.90,6.90,4,7.37,7.37
1,8.93,15.71,3,9.15,16.31,5,9.43,16.85,2,8.90,15.80,4,8.98,16.35
1,8.65,24.36,3,8.88,25.19,5,8.90,25.75,2,8.64,24.44,4,8.99,25.34
1,8.79,33.15,3,8.92,34.11,5,9.01,34.76,2,8.80,33.24,4,8.88,34.22
1,9.14,42.29,4,9.14,43.25,5,9.38,44.14,2,9.14,42.38,3,8.93,43.15
