JUNG Eun-Ju POSITION,JUNG Eun-Ju LAP TIME,JUNG Eun-Ju ELAPSED TIME,Marina GEORGIEVA-NIKOLOVA POSITION,Marina GEORGIEVA-NIKOLOVA LAP TIME,Marina GEORGIEVA-NIKOLOVA ELAPSED TIME,Stephanie BOUVIER POSITION,Stephanie BOUVIER LAP TIME,Stephanie BOUVIER ELAPSED TIME,Cecilia MAFFEI POSITION,Cecilia MAFFEI LAP TIME,Cecilia MAFFEI ELAPSED TIME
0,13.786,13.786,0,13.685,13.685,0,13.904,13.904,0,13.908,13.908
0,10.427,24.213,0,10.345,24.030,0,10.099,24.003,0,10.375,24.283
0,10.436,34.649,0,10.400,34.430,0,10.400,34.403,0,10.291,34.575
0,10.786,45.435,0,10.889,45.319,0,10.844,45.246,0,10.892,45.466
0,10.789,56.224,0,10.782,56.100,0,10.882,56.128,0,10.805,56.271
0,10.187,1:06.411,0,10.226,1:06.326,0,10.176,1:06.304,0,10.201,1:06.471
0,10.105,1:16.516,0,10.170,1:16.496,0,10.135,1:16.438,0,10.166,1:16.637
0,10.220,1:26.736,0,10.069,1:26.565,0,10.260,1:26.699,0,10.158,1:26.795
0,9.620,1:36.356,0,9.897,1:36.462,0,10.469,1:37.167,0,10.421,1:37.216
