Paul HERRMANN POSITION,Paul HERRMANN LAP TIME,Paul HERRMANN ELAPSED TIME,Pierre BODA POSITION,Pierre BODA LAP TIME,Pierre BODA ELAPSED TIME,Serhiy LIFYRENKO POSITION,Serhiy LIFYRENKO LAP TIME,Serhiy LIFYRENKO ELAPSED TIME,Kirath SINGH POSITION,Kirath SINGH LAP TIME,Kirath SINGH ELAPSED TIME
1,7.07,7.07,2,7.18,7.18,3,7.27,7.27,4,7.44,7.44
1,9.26,16.33,2,9.22,16.40,3,9.24,16.51,4,9.28,16.72
1,8.72,25.05,2,8.75,25.15,3,8.76,25.27,4,9.22,25.94
1,8.79,33.84,2,8.77,33.92,3,8.66,33.93,4,9.47,35.41
1,9.13,42.965,3,9.23,43.142,2,9.10,43.022,4,9.79,45.198
