ZHAO Nannan POSITION,ZHAO Nannan LAP TIME,ZHAO Nannan ELAPSED TIME,Marina GEORGIEVA-NIKOLOVA POSITION,Marina GEORGIEVA-NIKOLOVA LAP TIME,Marina GEORGIEVA-NIKOLOVA ELAPSED TIME,WANG Xinyue POSITION,WANG Xinyue LAP TIME,WANG Xinyue ELAPSED TIME,Anastassiya KUZNETSOVA POSITION,Anastassiya KUZNETSOVA LAP TIME,Anastassiya KUZNETSOVA ELAPSED TIME
1,7.26,7.26,3,7.70,7.70,2,7.55,7.55,4,8.12,8.12
1,9.61,16.87,3,9.63,17.33,2,9.66,17.21,4,10.43,18.55
1,9.35,26.22,3,9.37,26.70,2,9.36,26.57,4,10.35,28.90
1,9.15,35.37,3,9.20,35.90,2,9.19,35.76,4,10.31,39.21
1,9.64,45.003,3,9.70,45.597,2,9.75,45.508,4,10.81,50.015
