Eva WALCH POSITION,Eva WALCH LAP TIME,Eva WALCH ELAPSED TIME,KONG Xue POSITION,KONG Xue LAP TIME,KONG Xue ELAPSED TIME,Tatiana ZIMOVA POSITION,Tatiana ZIMOVA LAP TIME,Tatiana ZIMOVA ELAPSED TIME,Charlotte GILMARTIN POSITION,Charlotte GILMARTIN LAP TIME,Charlotte GILMARTIN ELAPSED TIME,Alyson DUDEK POSITION,Alyson DUDEK LAP TIME,Alyson DUDEK ELAPSED TIME
0,15.209,15.209,0,14.989,14.989,0,13.859,13.859,0,14.725,14.725,0,14.827,14.827
0,11.108,26.316,0,11.019,26.008,0,11.406,25.265,0,11.140,25.865,0,10.995,25.822
0,11.144,37.460,0,10.757,36.764,0,10.712,35.977,0,10.773,36.637,0,10.722,36.544
0,11.516,48.977,0,10.813,47.577,0,10.567,46.544,0,10.734,47.371,0,10.841,47.385
0,11.820,1:00.797,0,10.355,57.932,0,10.752,57.296,0,10.488,57.859,0,10.360,57.744
0,12.051,1:12.848,0,10.125,1:08.057,0,10.462,1:07.758,0,10.412,1:08.271,0,10.567,1:08.312
0,12.371,1:25.219,0,9.731,1:17.788,0,10.445,1:18.203,0,10.176,1:18.446,0,9.887,1:18.199
0,12.782,1:38.001,0,10.336,1:28.124,0,10.787,1:28.989,0,10.471,1:28.917,0,10.231,1:28.430
0,,,0,,,0,,,0,,,0,,
