Apolo Anton OHNO POSITION,Apolo Anton OHNO LAP TIME,Apolo Anton OHNO ELAPSED TIME,Mikhail RAJINE POSITION,Mikhail RAJINE LAP TIME,Mikhail RAJINE ELAPSED TIME,Matus UZAK POSITION,Matus UZAK LAP TIME,Matus UZAK ELAPSED TIME,Zsolt KALAMAR KERTESZ POSITION,Zsolt KALAMAR KERTESZ LAP TIME,Zsolt KALAMAR KERTESZ ELAPSED TIME
1,6.717,6.717,2,6.947,6.947,3,7.313,7.313,4,7.444,7.444
1,9.821,16.538,2,9.767,16.714,3,9.762,17.074,4,9.813,17.256
1,9.269,25.807,2,9.349,26.063,3,9.302,26.376,4,9.690,26.945
1,9.544,35.350,2,9.416,35.479,3,9.477,35.852,4,9.960,36.905
1,9.81,45.156,2,9.78,45.255,3,9.48,45.332,4,10.28,47.177
