Valeriya REZNIK POSITION,Valeriya REZNIK LAP TIME,Valeriya REZNIK ELAPSED TIME,Annita van DOORN POSITION,Annita van DOORN LAP TIME,Annita van DOORN ELAPSED TIME,Bernadett HEIDUM POSITION,Bernadett HEIDUM LAP TIME,Bernadett HEIDUM ELAPSED TIME,Stephanie BOUVIER POSITION,Stephanie BOUVIER LAP TIME,Stephanie BOUVIER ELAPSED TIME
0,7.550,7.550,0,7.321,7.321,0,7.781,7.781,0,7.765,7.765
0,10.772,18.322,0,10.042,17.363,0,10.282,18.063,0,11.004,18.769
0,9.334,27.655,0,9.441,26.803,0,9.563,27.626,0,8.114,26.882
0,9.604,37.259,0,9.403,36.206,0,9.587,37.214,0,9.580,36.463
0,9.862,47.120,0,9.929,46.136,0,9.856,47.069,0,9.780,46.243
