START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,START_POS_6 POSITION,START_POS_6 LAP TIME,START_POS_6 ELAPSED TIME,START_POS_7 POSITION,START_POS_7 LAP TIME,START_POS_7 ELAPSED TIME,season,competition,event,gender,round,race
1,10.32,10.32,1,10.32,10.32,7,10.81,10.81,5,10.62,10.62,6,10.70,10.70,3,10.47,10.47,4,10.61,,2019-2020,ISU World Cup 2019/20 - Dordrecht (NED),1500m,w,Semifinals,3
3,12.21,22.53,1,12.06,22.38,6,11.97,22.78,4,12.01,22.63,1,11.68,22.38,5,12.24,22.71,7,12.20,,2019-2020,ISU World Cup 2019/20 - Dordrecht (NED),1500m,w,Semifinals,3
5,11.10,33.63,4,11.16,33.54,7,11.12,33.90,6,11.14,33.77,1,10.95,33.33,2,10.73,33.44,3,10.66,,2019-2020,ISU World Cup 2019/20 - Dordrecht (NED),1500m,w,Semifinals,3
1,9.91,43.54,6,10.46,44.00,7,10.31,44.21,5,10.14,43.91,2,10.40,43.73,3,10.32,43.76,4,10.40,,2019-2020,ISU World Cup 2019/20 - Dordrecht (NED),1500m,w,Semifinals,3
1,9.88,53.42,4,9.93,53.93,5,9.84,54.05,6,10.54,54.45,3,9.95,53.68,2,9.79,53.55,7,22.40,,2019-2020,ISU World Cup 2019/20 - Dordrecht (NED),1500m,w,Semifinals,3
1,9.99,1:03.41,4,9.93,1:03.86,5,9.91,1:03.96,6,9.65,1:04.10,3,10.01,1:03.69,2,10.01,1:03.56,7,14.45,,2019-2020,ISU World Cup 2019/20 - Dordrecht (NED),1500m,w,Semifinals,3
1,9.99,1:13.40,4,9.93,1:13.79,5,9.93,1:13.89,6,9.91,1:14.01,3,9.97,1:13.66,2,9.99,1:13.55,7,14.44,,2019-2020,ISU World Cup 2019/20 - Dordrecht (NED),1500m,w,Semifinals,3
1,9.87,1:23.27,4,9.87,1:23.66,5,9.88,1:23.77,6,9.91,1:23.92,3,9.86,1:23.52,2,9.83,1:23.38,7,12.22,,2019-2020,ISU World Cup 2019/20 - Dordrecht (NED),1500m,w,Semifinals,3
1,9.86,1:33.13,4,9.77,1:33.43,5,9.76,1:33.53,6,9.76,1:33.68,3,9.81,1:33.33,2,9.84,1:33.22,7,13.03,,2019-2020,ISU World Cup 2019/20 - Dordrecht (NED),1500m,w,Semifinals,3
1,9.86,1:42.99,4,9.90,1:43.33,5,9.91,1:43.44,6,9.87,1:43.55,3,9.88,1:43.21,2,9.88,1:43.10,7,13.50,,2019-2020,ISU World Cup 2019/20 - Dordrecht (NED),1500m,w,Semifinals,3
1,9.78,1:52.77,4,9.79,1:53.12,5,9.78,1:53.22,6,9.98,1:53.53,3,9.82,1:53.03,2,9.78,1:52.88,7,12.96,,2019-2020,ISU World Cup 2019/20 - Dordrecht (NED),1500m,w,Semifinals,3
2,9.61,2:02.38,3,9.44,2:02.56,5,9.57,2:02.79,6,10.27,2:03.80,4,9.74,2:02.77,1,9.49,2:02.37,7,12.05,,2019-2020,ISU World Cup 2019/20 - Dordrecht (NED),1500m,w,Semifinals,3
3,9.73,2:12.11,2,9.42,2:11.98,4,9.63,2:12.42,6,10.93,2:14.73,5,10.39,2:13.16,1,9.56,2:11.93,7,14.10,,2019-2020,ISU World Cup 2019/20 - Dordrecht (NED),1500m,w,Semifinals,3
3,9.67,2:21.78,1,9.53,2:21.51,4,9.48,2:21.90,6,11.54,2:26.27,5,11.33,2:24.49,2,9.74,2:21.67,,,,2019-2020,ISU World Cup 2019/20 - Dordrecht (NED),1500m,w,Semifinals,3
