Jessica GREGG POSITION,Jessica GREGG LAP TIME,Jessica GREGG ELAPSED TIME,Stephanie BOUVIER POSITION,Stephanie BOUVIER LAP TIME,Stephanie BOUVIER ELAPSED TIME,Tatiana BORODULINA POSITION,Tatiana BORODULINA LAP TIME,Tatiana BORODULINA ELAPSED TIME,Sarah LINDSAY POSITION,Sarah LINDSAY LAP TIME,Sarah LINDSAY ELAPSED TIME
1,6.97,6.97,3,7.37,7.37,2,7.25,7.25,4,7.53,7.53
1,9.48,16.45,3,9.64,17.01,2,9.43,16.69,4,9.67,17.21
1,9.11,25.57,3,8.91,25.93,2,8.95,25.64,4,8.95,26.16
1,9.19,34.76,3,9.15,35.08,2,9.13,34.77,4,9.08,35.25
1,9.45,44.202,3,9.65,44.721,2,9.49,44.260,4,9.73,44.971
