Miodrag POPOVIC POSITION,Miodrag POPOVIC LAP TIME,Miodrag POPOVIC ELAPSED TIME,Derek GRAY POSITION,Derek GRAY LAP TIME,Derek GRAY ELAPSED TIME,Denis BELLOTTI POSITION,Denis BELLOTTI LAP TIME,Denis BELLOTTI ELAPSED TIME,Tamas TUTRAI POSITION,Tamas TUTRAI LAP TIME,Tamas TUTRAI ELAPSED TIME
0,7.532,7.532,0,7.036,7.036,0,6.840,6.840,0,7.347,7.347
0,10.337,17.869,0,9.390,16.426,0,9.225,16.065,0,10.698,18.045
0,9.736,27.604,0,8.831,25.257,0,8.885,24.950,0,8.067,26.112
0,10.007,37.612,0,9.393,34.650,0,9.132,34.081,0,9.336,35.447
0,,,0,,,0,,,0,,
