Tomislav DUGI POSITION,Tomislav DUGI LAP TIME,Tomislav DUGI ELAPSED TIME,Nicola FRANCESCHINA POSITION,Nicola FRANCESCHINA LAP TIME,Nicola FRANCESCHINA ELAPSED TIME,Niels KERSTHOLT POSITION,Niels KERSTHOLT LAP TIME,Niels KERSTHOLT ELAPSED TIME
3,7.782,7.782,1,7.084,7.084,2,7.373,7.373
3,10.470,18.252,1,9.414,16.497,2,9.620,16.992
3,10.091,28.342,1,9.131,25.628,2,9.107,26.099
3,10.482,38.824,1,9.224,34.852,2,9.263,35.361
3,10.98,49.803,1,9.78,44.627,2,9.53,44.885
