WU Dajing POSITION,WU Dajing LAP TIME,WU Dajing ELAPSED TIME,Francois HAMELIN POSITION,Francois HAMELIN LAP TIME,Francois HAMELIN ELAPSED TIME,BREEUWSMA Daan POSITION,BREEUWSMA Daan LAP TIME,BREEUWSMA Daan ELAPSED TIME,KNEGT Sjinkie POSITION,KNEGT Sjinkie LAP TIME,KNEGT Sjinkie ELAPSED TIME
1,6.67,6.67,2,6.82,6.82,3,6.95,6.95,4,7.13,7.13
1,8.66,15.33,2,8.74,15.56,3,8.73,15.68,4,8.83,15.96
1,8.44,23.77,2,8.29,23.85,3,8.27,23.95,4,8.32,24.28
1,8.46,32.23,2,8.50,32.35,3,8.50,32.45,4,8.44,32.72
1,8.69,40.911,2,8.70,41.046,3,8.65,41.098,4,8.58,41.297
