LEPAPE Sebastien POSITION,LEPAPE Sebastien LAP TIME,LEPAPE Sebastien ELAPSED TIME,Pavel RYBAKOV POSITION,Pavel RYBAKOV LAP TIME,Pavel RYBAKOV ELAPSED TIME,BYKANOV Vladislav POSITION,BYKANOV Vladislav LAP TIME,BYKANOV Vladislav ELAPSED TIME,Nurbergen ZHUMAGAZIYEV POSITION,Nurbergen ZHUMAGAZIYEV LAP TIME,Nurbergen ZHUMAGAZIYEV ELAPSED TIME
1,6.98,6.98,2,7.09,7.09,3,7.22,7.22,4,7.39,7.39
1,9.07,16.05,2,9.04,16.13,3,9.10,16.32,4,23.06,30.45
1,8.65,24.70,2,8.66,24.79,3,8.58,24.90,4,18.17,48.62
1,8.79,33.49,2,8.72,33.51,3,8.74,33.64,4,11.93,1:00.55
1,9.00,42.485,2,9.08,42.587,3,9.09,42.727,4,11.83,1:12.373
