KNEGT Sjinkie POSITION,KNEGT Sjinkie LAP TIME,KNEGT Sjinkie ELAPSED TIME,CONFORTOLA Yuri POSITION,CONFORTOLA Yuri LAP TIME,CONFORTOLA Yuri ELAPSED TIME,Kiril PANDOV POSITION,Kiril PANDOV LAP TIME,Kiril PANDOV ELAPSED TIME,Peter JELEN POSITION,Peter JELEN LAP TIME,Peter JELEN ELAPSED TIME
2,7.20,7.20,1,6.97,6.97,3,7.25,7.25,4,7.31,7.31
2,9.22,16.42,1,9.08,16.05,3,9.27,16.52,4,9.42,16.73
2,8.56,24.98,1,8.53,24.58,3,8.55,25.07,4,8.71,25.44
2,8.71,33.69,1,8.72,33.30,3,8.85,33.92,4,8.79,34.23
2,8.91,42.595,1,9.03,42.327,3,9.15,43.068,4,9.11,43.332
