START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,season,competition,event,gender,round,race
0,12.474,12.474,0,12.542,12.542,0,12.430,12.430,2006-2007,"23rd Winter Universade, Italy, Torino",5000mRelay,m,Heats,3
0,5.830,18.304,0,9.739,22.281,0,9.655,22.084,2006-2007,"23rd Winter Universade, Italy, Torino",5000mRelay,m,Heats,3
0,13.235,31.538,0,9.350,31.631,0,9.289,31.373,2006-2007,"23rd Winter Universade, Italy, Torino",5000mRelay,m,Heats,3
0,9.128,40.666,0,9.181,40.811,0,9.337,40.710,2006-2007,"23rd Winter Universade, Italy, Torino",5000mRelay,m,Heats,3
0,9.241,49.907,0,9.233,50.044,0,9.156,49.866,2006-2007,"23rd Winter Universade, Italy, Torino",5000mRelay,m,Heats,3
0,9.219,59.126,0,9.869,59.913,0,9.154,59.020,2006-2007,"23rd Winter Universade, Italy, Torino",5000mRelay,m,Heats,3
0,9.041,1:08.167,0,8.738,1:08.650,0,9.183,1:08.203,2006-2007,"23rd Winter Universade, Italy, Torino",5000mRelay,m,Heats,3
0,9.687,1:17.854,0,9.360,1:18.010,0,9.453,1:17.657,2006-2007,"23rd Winter Universade, Italy, Torino",5000mRelay,m,Heats,3
0,8.902,1:26.757,0,9.012,1:27.023,0,9.075,1:26.732,2006-2007,"23rd Winter Universade, Italy, Torino",5000mRelay,m,Heats,3
0,9.037,1:35.793,0,12.229,1:39.252,0,8.787,1:35.519,2006-2007,"23rd Winter Universade, Italy, Torino",5000mRelay,m,Heats,3
0,9.022,1:44.815,0,5.961,1:45.213,0,8.961,1:44.480,2006-2007,"23rd Winter Universade, Italy, Torino",5000mRelay,m,Heats,3
0,9.317,1:54.132,0,9.309,1:54.521,0,9.104,1:53.583,2006-2007,"23rd Winter Universade, Italy, Torino",5000mRelay,m,Heats,3
0,9.008,2:03.141,0,9.313,2:03.834,0,9.213,2:02.797,2006-2007,"23rd Winter Universade, Italy, Torino",5000mRelay,m,Heats,3
0,9.186,2:12.326,0,9.294,2:13.128,0,9.410,2:12.206,2006-2007,"23rd Winter Universade, Italy, Torino",5000mRelay,m,Heats,3
0,8.871,2:21.198,0,8.768,2:21.896,0,8.896,2:21.102,2006-2007,"23rd Winter Universade, Italy, Torino",5000mRelay,m,Heats,3
0,9.148,2:30.346,0,9.433,2:31.329,0,9.183,2:30.286,2006-2007,"23rd Winter Universade, Italy, Torino",5000mRelay,m,Heats,3
0,9.197,2:39.543,0,9.241,2:40.570,0,10.976,2:41.262,2006-2007,"23rd Winter Universade, Italy, Torino",5000mRelay,m,Heats,3
0,9.018,2:48.561,0,9.327,2:49.897,0,7.171,2:48.433,2006-2007,"23rd Winter Universade, Italy, Torino",5000mRelay,m,Heats,3
0,9.043,2:57.604,0,9.499,2:59.396,0,9.026,2:57.459,2006-2007,"23rd Winter Universade, Italy, Torino",5000mRelay,m,Heats,3
0,9.442,3:07.045,0,9.420,3:08.816,0,9.548,3:07.006,2006-2007,"23rd Winter Universade, Italy, Torino",5000mRelay,m,Heats,3
0,9.057,3:16.102,0,9.332,3:18.148,0,8.925,3:15.932,2006-2007,"23rd Winter Universade, Italy, Torino",5000mRelay,m,Heats,3
0,9.075,3:25.177,0,9.196,3:27.343,0,9.207,3:25.139,2006-2007,"23rd Winter Universade, Italy, Torino",5000mRelay,m,Heats,3
0,9.456,3:34.633,0,9.506,3:36.849,0,8.986,3:34.125,2006-2007,"23rd Winter Universade, Italy, Torino",5000mRelay,m,Heats,3
0,9.180,3:43.813,0,9.490,3:46.340,0,8.986,3:43.111,2006-2007,"23rd Winter Universade, Italy, Torino",5000mRelay,m,Heats,3
0,9.495,3:53.308,0,9.275,3:55.614,0,9.212,3:52.323,2006-2007,"23rd Winter Universade, Italy, Torino",5000mRelay,m,Heats,3
0,9.711,4:03.019,0,9.539,4:05.153,0,9.552,4:01.875,2006-2007,"23rd Winter Universade, Italy, Torino",5000mRelay,m,Heats,3
0,9.010,4:12.030,0,9.122,4:14.275,0,9.409,4:11.285,2006-2007,"23rd Winter Universade, Italy, Torino",5000mRelay,m,Heats,3
0,9.288,4:21.317,0,9.444,4:23.719,0,9.082,4:20.367,2006-2007,"23rd Winter Universade, Italy, Torino",5000mRelay,m,Heats,3
0,9.626,4:30.943,0,9.525,4:33.244,0,9.020,4:29.387,2006-2007,"23rd Winter Universade, Italy, Torino",5000mRelay,m,Heats,3
0,9.569,4:40.512,0,9.361,4:42.605,0,8.960,4:38.347,2006-2007,"23rd Winter Universade, Italy, Torino",5000mRelay,m,Heats,3
0,9.605,4:50.117,0,9.635,4:52.241,0,9.259,4:47.606,2006-2007,"23rd Winter Universade, Italy, Torino",5000mRelay,m,Heats,3
0,9.290,4:59.406,0,9.603,5:01.844,0,9.795,4:57.401,2006-2007,"23rd Winter Universade, Italy, Torino",5000mRelay,m,Heats,3
0,9.529,5:08.935,0,9.039,5:10.883,0,9.426,5:06.828,2006-2007,"23rd Winter Universade, Italy, Torino",5000mRelay,m,Heats,3
0,9.624,5:18.559,0,9.517,5:20.399,0,9.291,5:16.118,2006-2007,"23rd Winter Universade, Italy, Torino",5000mRelay,m,Heats,3
