START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,season,competition,event,gender,round,race
1,12.02,12.02,3,12.31,12.31,2,12.12,12.12,2011-2012,"ISU World Cup 2011/2012, CHN, Shanghai",5000mRelay,m,Heats,3
1,8.83,20.85,3,9.11,21.42,2,8.97,21.09,2011-2012,"ISU World Cup 2011/2012, CHN, Shanghai",5000mRelay,m,Heats,3
1,8.57,29.42,3,8.45,29.87,2,8.55,29.64,2011-2012,"ISU World Cup 2011/2012, CHN, Shanghai",5000mRelay,m,Heats,3
1,8.66,38.08,3,8.65,38.52,2,8.56,38.20,2011-2012,"ISU World Cup 2011/2012, CHN, Shanghai",5000mRelay,m,Heats,3
1,8.79,46.87,3,8.85,47.37,2,8.79,46.99,2011-2012,"ISU World Cup 2011/2012, CHN, Shanghai",5000mRelay,m,Heats,3
1,8.70,55.57,3,8.73,56.10,2,8.72,55.71,2011-2012,"ISU World Cup 2011/2012, CHN, Shanghai",5000mRelay,m,Heats,3
1,8.59,1:04.16,3,8.95,1:05.05,2,8.77,1:04.48,2011-2012,"ISU World Cup 2011/2012, CHN, Shanghai",5000mRelay,m,Heats,3
1,8.68,1:12.84,3,8.89,1:13.94,2,8.72,1:13.20,2011-2012,"ISU World Cup 2011/2012, CHN, Shanghai",5000mRelay,m,Heats,3
1,8.54,1:21.38,3,9.47,1:23.41,2,8.62,1:21.82,2011-2012,"ISU World Cup 2011/2012, CHN, Shanghai",5000mRelay,m,Heats,3
1,8.63,1:30.01,3,8.00,1:31.41,2,8.49,1:30.31,2011-2012,"ISU World Cup 2011/2012, CHN, Shanghai",5000mRelay,m,Heats,3
1,8.68,1:38.69,3,8.88,1:40.29,2,8.56,1:38.87,2011-2012,"ISU World Cup 2011/2012, CHN, Shanghai",5000mRelay,m,Heats,3
1,8.70,1:47.39,3,8.85,1:49.14,2,8.73,1:47.60,2011-2012,"ISU World Cup 2011/2012, CHN, Shanghai",5000mRelay,m,Heats,3
1,8.64,1:56.03,3,8.87,1:58.01,2,8.63,1:56.23,2011-2012,"ISU World Cup 2011/2012, CHN, Shanghai",5000mRelay,m,Heats,3
1,8.66,2:04.69,3,8.84,2:06.85,2,8.78,2:05.01,2011-2012,"ISU World Cup 2011/2012, CHN, Shanghai",5000mRelay,m,Heats,3
1,8.68,2:13.37,3,9.70,2:16.55,2,8.62,2:13.63,2011-2012,"ISU World Cup 2011/2012, CHN, Shanghai",5000mRelay,m,Heats,3
1,8.71,2:22.08,3,8.39,2:24.94,2,8.54,2:22.17,2011-2012,"ISU World Cup 2011/2012, CHN, Shanghai",5000mRelay,m,Heats,3
1,8.76,2:30.84,3,9.70,2:34.64,2,8.76,2:30.93,2011-2012,"ISU World Cup 2011/2012, CHN, Shanghai",5000mRelay,m,Heats,3
1,8.63,2:39.47,3,8.25,2:42.89,2,8.70,2:39.63,2011-2012,"ISU World Cup 2011/2012, CHN, Shanghai",5000mRelay,m,Heats,3
1,8.64,2:48.11,3,8.79,2:51.68,2,8.70,2:48.33,2011-2012,"ISU World Cup 2011/2012, CHN, Shanghai",5000mRelay,m,Heats,3
1,8.65,2:56.76,3,9.61,3:01.29,2,8.86,2:57.19,2011-2012,"ISU World Cup 2011/2012, CHN, Shanghai",5000mRelay,m,Heats,3
1,8.67,3:05.43,3,9.54,3:10.83,2,8.69,3:05.88,2011-2012,"ISU World Cup 2011/2012, CHN, Shanghai",5000mRelay,m,Heats,3
1,8.61,3:14.04,3,8.20,3:19.03,2,8.26,3:14.14,2011-2012,"ISU World Cup 2011/2012, CHN, Shanghai",5000mRelay,m,Heats,3
1,8.78,3:22.82,3,9.08,3:28.11,2,8.77,3:22.91,2011-2012,"ISU World Cup 2011/2012, CHN, Shanghai",5000mRelay,m,Heats,3
1,8.63,3:31.45,3,8.96,3:37.07,2,8.75,3:31.66,2011-2012,"ISU World Cup 2011/2012, CHN, Shanghai",5000mRelay,m,Heats,3
1,8.66,3:40.11,3,9.00,3:46.07,2,8.77,3:40.43,2011-2012,"ISU World Cup 2011/2012, CHN, Shanghai",5000mRelay,m,Heats,3
