Pieter GYSEL POSITION,Pieter GYSEL LAP TIME,Pieter GYSEL ELAPSED TIME,LEE Seung-Jae POSITION,LEE Seung-Jae LAP TIME,LEE Seung-Jae ELAPSED TIME,LI Ye POSITION,LI Ye LAP TIME,LI Ye ELAPSED TIME,Robert BECKER POSITION,Robert BECKER LAP TIME,Robert BECKER ELAPSED TIME
0,7.025,7.025,0,7.052,7.052,0,6.741,6.741,0,7.259,7.259
0,9.100,16.125,0,9.519,16.571,0,9.047,15.788,0,9.417,16.676
0,8.774,24.899,0,8.399,24.970,0,8.819,24.607,0,9.187,25.863
0,8.837,33.736,0,8.726,33.696,0,8.866,33.473,0,9.709,35.572
0,9.422,43.158,0,9.488,43.184,0,,,0,10.222,45.795
