Jorrit OOSTEN POSITION,Jorrit OOSTEN LAP TIME,Jorrit OOSTEN ELAPSED TIME,Jon ELEY POSITION,Jon ELEY LAP TIME,Jon ELEY ELAPSED TIME,Alex IZYKOWSKI POSITION,Alex IZYKOWSKI LAP TIME,Alex IZYKOWSKI ELAPSED TIME
0,6.970,6.970,0,7.246,7.246,0,7.061,7.061
0,9.637,16.607,0,8.816,16.062,0,9.172,16.233
0,9.192,25.799,0,8.950,25.012,0,9.000,25.232
0,9.256,35.055,0,9.121,34.133,0,9.111,34.343
0,9.602,44.657,0,9.392,43.525,0,9.228,43.571
