SHIM Suk Hee POSITION,SHIM Suk Hee LAP TIME,SHIM Suk Hee ELAPSED TIME,Valerie MALTAIS POSITION,Valerie MALTAIS LAP TIME,Valerie MALTAIS ELAPSED TIME,Katherine REUTTER-ADAMEK POSITION,Katherine REUTTER-ADAMEK LAP TIME,Katherine REUTTER-ADAMEK ELAPSED TIME,van RUIJVEN Lara POSITION,van RUIJVEN Lara LAP TIME,van RUIJVEN Lara ELAPSED TIME,KIM Ji Yoo POSITION,KIM Ji Yoo LAP TIME,KIM Ji Yoo ELAPSED TIME,ZANG Yize POSITION,ZANG Yize LAP TIME,ZANG Yize ELAPSED TIME
1,12.86,,2,12.90,,3,13.08,13.08,5,13.36,13.36,6,13.47,13.47,4,13.24,13.24
1,9.40,,2,9.44,,3,9.36,22.44,5,9.24,22.60,6,9.22,22.69,4,9.27,22.51
3,9.68,,1,9.52,,2,9.45,31.89,6,9.65,32.25,5,9.46,32.15,4,9.54,32.05
1,9.54,,4,9.95,,6,10.17,42.06,5,9.67,41.92,3,9.53,41.68,2,9.52,41.57
1,9.58,,4,9.55,,6,9.55,51.61,5,9.54,51.46,3,9.57,51.25,2,9.58,51.15
1,9.55,,4,9.56,,6,9.46,1:01.07,5,9.53,1:00.99,3,9.54,1:00.79,2,9.56,1:00.71
1,9.54,,4,9.59,,6,9.58,1:10.65,5,9.61,1:10.60,3,9.56,1:10.35,2,9.56,1:10.27
1,9.45,,4,9.47,,5,9.39,1:20.04,6,9.59,1:20.19,3,9.43,1:19.78,2,9.44,1:19.71
1,9.57,,4,9.48,,3,9.56,1:29.593,4,9.69,1:29.894,2,9.56,1:29.335,1,9.57,1:29.281
