Jorrit OOSTEN POSITION,Jorrit OOSTEN LAP TIME,Jorrit OOSTEN ELAPSED TIME,Volodymyr CHERNEGA POSITION,Volodymyr CHERNEGA LAP TIME,Volodymyr CHERNEGA ELAPSED TIME,Robert BECKER POSITION,Robert BECKER LAP TIME,Robert BECKER ELAPSED TIME,Roderick OOSTEN POSITION,Roderick OOSTEN LAP TIME,Roderick OOSTEN ELAPSED TIME
0,7.134,7.134,0,7.286,7.286,0,7.245,7.245,0,7.271,7.271
0,9.461,16.596,0,9.528,16.814,0,9.535,16.779,0,9.586,16.857
0,9.006,25.602,0,8.996,25.810,0,9.020,25.799,0,9.103,25.960
0,9.398,34.999,0,9.291,35.101,0,9.326,35.125,0,9.230,35.190
0,9.799,44.798,0,9.597,44.697,0,9.955,45.081,0,9.498,44.688
