Marina GEORGIEVA-NIKOLOVA POSITION,Marina GEORGIEVA-NIKOLOVA LAP TIME,Marina GEORGIEVA-NIKOLOVA ELAPSED TIME,Elisa LENKE POSITION,Elisa LENKE LAP TIME,Elisa LENKE ELAPSED TIME,Safiya VLASOVA POSITION,Safiya VLASOVA LAP TIME,Safiya VLASOVA ELAPSED TIME,CHRISTIE Elise POSITION,CHRISTIE Elise LAP TIME,CHRISTIE Elise ELAPSED TIME
2,7.59,7.59,3,7.84,7.84,4,7.97,7.97,1,7.55,7.55
2,9.63,17.22,3,10.04,17.88,4,10.05,18.02,1,9.53,17.08
2,9.18,26.40,3,9.62,27.50,4,9.62,27.64,1,9.16,26.24
2,9.37,35.77,3,9.90,37.40,4,9.93,37.57,1,9.41,35.65
2,9.73,45.497,4,10.37,47.766,3,10.08,47.644,1,9.55,45.195
