Petra JASZAPATI POSITION,Petra JASZAPATI LAP TIME,Petra JASZAPATI ELAPSED TIME,SZILICZEI-NEMET Rebeka POSITION,SZILICZEI-NEMET Rebeka LAP TIME,SZILICZEI-NEMET Rebeka ELAPSED TIME,Marijn WIERSMA POSITION,Marijn WIERSMA LAP TIME,Marijn WIERSMA ELAPSED TIME,KAMINAGA Shione POSITION,KAMINAGA Shione LAP TIME,KAMINAGA Shione ELAPSED TIME,IZAFATAVA Hanna POSITION,IZAFATAVA Hanna LAP TIME,IZAFATAVA Hanna ELAPSED TIME,LETAI Julie POSITION,LETAI Julie LAP TIME,LETAI Julie ELAPSED TIME
1,7.39,7.39,2,7.58,7.58,5,8.04,8.04,3,7.70,7.70,4,7.97,7.97,5,8.04,8.04
1,9.60,16.99,2,9.60,17.18,6,10.13,18.17,3,9.64,17.34,4,9.62,17.59,5,9.64,17.68
1,9.17,26.16,2,9.08,26.26,6,9.19,27.36,3,9.25,26.59,4,9.16,26.75,5,9.21,26.89
1,9.20,35.36,2,9.20,35.46,6,9.32,36.68,3,9.37,35.96,4,9.43,36.18,5,9.45,36.34
1,9.42,44.78,2,9.43,44.89,6,9.63,46.288,3,9.65,45.590,4,9.72,45.895,5,9.65,45.986
