HAMELIN Charles POSITION,HAMELIN Charles LAP TIME,HAMELIN Charles ELAPSED TIME,CONFORTOLA Yuri POSITION,CONFORTOLA Yuri LAP TIME,CONFORTOLA Yuri ELAPSED TIME,Thibaut FAUCONNET POSITION,Thibaut FAUCONNET LAP TIME,Thibaut FAUCONNET ELAPSED TIME,Emil IMRE POSITION,Emil IMRE LAP TIME,Emil IMRE ELAPSED TIME,LUI Pan To Barton POSITION,LUI Pan To Barton LAP TIME,LUI Pan To Barton ELAPSED TIME
1,6.67,6.67,3,7.06,7.06,2,6.84,6.84,5,7.29,7.29,4,7.20,7.20
1,8.83,15.50,3,8.85,15.91,2,8.81,15.65,5,9.31,16.60,4,8.87,16.07
1,8.33,23.83,3,8.42,24.33,2,8.46,24.11,5,9.19,25.79,4,8.43,24.50
1,8.51,32.34,3,8.62,32.95,2,8.65,32.76,5,9.35,35.14,4,8.55,33.05
1,8.66,40.992,3,8.78,41.723,2,8.93,41.681,5,9.51,44.646,4,8.73,41.771
