Tom IVESON POSITION,Tom IVESON LAP TIME,Tom IVESON ELAPSED TIME,Gisle TVERLAND POSITION,Gisle TVERLAND LAP TIME,Gisle TVERLAND ELAPSED TIME,Sascha LAUBER POSITION,Sascha LAUBER LAP TIME,Sascha LAUBER ELAPSED TIME,Aliaksandr ANTANENKA POSITION,Aliaksandr ANTANENKA LAP TIME,Aliaksandr ANTANENKA ELAPSED TIME
1,6.963,6.963,3,7.358,7.358,2,7.058,7.058,4,7.576,7.576
1,9.485,16.448,3,9.205,16.562,2,9.416,16.474,4,9.683,17.258
1,9.142,25.589,3,9.192,25.754,2,9.211,25.685,4,9.351,26.609
1,9.504,35.093,3,9.598,35.351,2,9.576,35.260,4,9.521,36.129
1,9.80,44.884,3,9.65,44.997,2,9.65,44.906,4,9.74,45.860
