Cherise WILKINS POSITION,Cherise WILKINS LAP TIME,Cherise WILKINS ELAPSED TIME,Hitomi TAKEDA POSITION,Hitomi TAKEDA LAP TIME,Hitomi TAKEDA ELAPSED TIME,HENDERSON Sarah POSITION,HENDERSON Sarah LAP TIME,HENDERSON Sarah ELAPSED TIME,KIM Hye-Kyung POSITION,KIM Hye-Kyung LAP TIME,KIM Hye-Kyung ELAPSED TIME
0,7.620,7.620,0,7.874,7.874,0,9.314,9.314,0,7.786,7.786
0,10.084,17.704,0,10.148,18.023,0,12.331,21.645,0,10.031,17.816
0,9.670,27.374,0,9.604,27.627,0,11.929,33.574,0,9.706,27.523
0,9.996,37.370,0,9.767,37.394,0,12.328,45.902,0,9.607,37.129
0,,,0,,,0,,,0,,
