START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,season,competition,event,gender,round,race
1,13.22,13.22,3,13.49,13.49,2,13.40,13.40,2012-2013,"ISU World Cup 2012/2013, Shanghai (CHN)",5000mRelay,m,Heats,1
1,9.97,23.19,3,9.88,23.37,2,9.84,23.24,2012-2013,"ISU World Cup 2012/2013, Shanghai (CHN)",5000mRelay,m,Heats,1
2,9.92,33.11,1,9.64,33.01,3,10.02,33.26,2012-2013,"ISU World Cup 2012/2013, Shanghai (CHN)",5000mRelay,m,Heats,1
2,9.78,42.89,1,9.73,42.74,3,9.83,43.09,2012-2013,"ISU World Cup 2012/2013, Shanghai (CHN)",5000mRelay,m,Heats,1
2,9.53,52.42,1,9.48,52.22,3,9.50,52.59,2012-2013,"ISU World Cup 2012/2013, Shanghai (CHN)",5000mRelay,m,Heats,1
2,9.39,1:01.81,1,9.45,1:01.67,3,9.36,1:01.95,2012-2013,"ISU World Cup 2012/2013, Shanghai (CHN)",5000mRelay,m,Heats,1
2,9.53,1:11.34,1,9.59,1:11.26,3,9.52,1:11.47,2012-2013,"ISU World Cup 2012/2013, Shanghai (CHN)",5000mRelay,m,Heats,1
2,9.69,1:21.03,1,9.56,1:20.82,3,9.69,1:21.16,2012-2013,"ISU World Cup 2012/2013, Shanghai (CHN)",5000mRelay,m,Heats,1
2,9.18,1:30.21,1,9.31,1:30.13,3,9.15,1:30.31,2012-2013,"ISU World Cup 2012/2013, Shanghai (CHN)",5000mRelay,m,Heats,1
2,9.33,1:39.54,1,9.31,1:39.44,3,9.36,1:39.67,2012-2013,"ISU World Cup 2012/2013, Shanghai (CHN)",5000mRelay,m,Heats,1
2,9.24,1:48.78,1,9.21,1:48.65,3,9.31,1:48.98,2012-2013,"ISU World Cup 2012/2013, Shanghai (CHN)",5000mRelay,m,Heats,1
2,9.21,1:57.99,1,9.23,1:57.88,3,9.17,1:58.15,2012-2013,"ISU World Cup 2012/2013, Shanghai (CHN)",5000mRelay,m,Heats,1
