FILIPOVA Lucia POSITION,FILIPOVA Lucia LAP TIME,FILIPOVA Lucia ELAPSED TIME,LETAI Julie POSITION,LETAI Julie LAP TIME,LETAI Julie ELAPSED TIME,ECKSTEIN Lisa POSITION,ECKSTEIN Lisa LAP TIME,ECKSTEIN Lisa ELAPSED TIME,SOMOGYI Barbara POSITION,SOMOGYI Barbara LAP TIME,SOMOGYI Barbara ELAPSED TIME
2,7.78,7.78,1,7.47,7.47,4,8.30,8.30,3,7.95,7.95
2,9.72,17.50,1,9.68,17.15,4,10.17,18.47,3,9.68,17.63
2,9.20,26.70,1,9.38,26.53,4,9.52,27.99,3,9.19,26.82
2,9.51,36.21,1,9.56,36.09,4,9.59,37.58,3,9.55,36.37
2,9.74,45.95,1,9.76,45.85,4,9.78,47.36,3,9.83,46.20
