KNEGT Sjinkie POSITION,KNEGT Sjinkie LAP TIME,KNEGT Sjinkie ELAPSED TIME,LIANG Wenhao POSITION,LIANG Wenhao LAP TIME,LIANG Wenhao ELAPSED TIME,NIKISHA Denis POSITION,NIKISHA Denis LAP TIME,NIKISHA Denis ELAPSED TIME,Torsten KROEGER POSITION,Torsten KROEGER LAP TIME,Torsten KROEGER ELAPSED TIME
2,6.94,6.94,1,6.81,6.81,4,7.26,7.26,3,7.14,7.14
2,8.98,15.92,1,8.94,15.75,4,9.05,16.31,3,9.07,16.21
2,8.45,24.37,1,8.54,24.29,4,8.69,25.00,3,8.65,24.86
2,8.52,32.89,1,8.50,32.79,4,8.77,33.77,3,8.82,33.68
2,8.61,41.499,1,8.60,41.387,3,9.28,43.045,4,9.43,43.101
