Arian NACHBAR POSITION,Arian NACHBAR LAP TIME,Arian NACHBAR ELAPSED TIME,Jon ELEY POSITION,Jon ELEY LAP TIME,Jon ELEY ELAPSED TIME,Yevgen YAKOVLEV POSITION,Yevgen YAKOVLEV LAP TIME,Yevgen YAKOVLEV ELAPSED TIME,Matus UZAK POSITION,Matus UZAK LAP TIME,Matus UZAK ELAPSED TIME
1,6.580,6.580,2,6.870,6.870,3,7.054,7.054,4,7.308,7.308
1,9.201,15.780,2,9.143,16.013,3,9.096,16.149,4,9.134,16.442
1,9.001,24.780,2,8.876,24.888,3,9.054,25.203,4,8.836,25.277
1,9.004,33.784,2,9.040,33.928,4,9.071,34.273,3,8.974,34.251
1,9.45,43.232,2,9.36,43.282,3,9.32,43.593,4,9.40,43.644
