Anne MALTAIS POSITION,Anne MALTAIS LAP TIME,Anne MALTAIS ELAPSED TIME,Cecilia MAFFEI POSITION,Cecilia MAFFEI LAP TIME,Cecilia MAFFEI ELAPSED TIME,Ranya EZZI POSITION,Ranya EZZI LAP TIME,Ranya EZZI ELAPSED TIME,Anouk ZOUTENDIJK POSITION,Anouk ZOUTENDIJK LAP TIME,Anouk ZOUTENDIJK ELAPSED TIME
0,14.566,14.566,0,14.428,14.428,0,14.877,14.877,0,14.587,14.587
0,11.892,26.458,0,11.845,26.273,0,11.785,26.662,0,11.844,26.431
0,11.556,38.014,0,11.603,37.875,0,11.099,37.761,0,11.543,37.974
0,10.528,48.542,0,10.559,48.434,0,10.737,48.499,0,10.552,48.526
0,9.724,58.265,0,10.173,58.607,0,10.299,58.798,0,10.167,58.693
0,10.040,1:08.305,0,9.774,1:08.381,0,10.099,1:08.897,0,10.045,1:08.738
0,10.041,1:18.346,0,10.154,1:18.535,0,9.887,1:18.784,0,10.116,1:18.853
0,10.151,1:28.497,0,10.055,1:28.590,0,10.007,1:28.791,0,10.651,1:29.504
0,10.452,1:38.949,0,10.366,1:38.956,0,10.315,1:39.106,0,11.241,1:40.745
