Semen ELISTRATOV POSITION,Semen ELISTRATOV LAP TIME,Semen ELISTRATOV ELAPSED TIME,Nicola RODIGARI POSITION,Nicola RODIGARI LAP TIME,Nicola RODIGARI ELAPSED TIME,Travis JAYNER POSITION,Travis JAYNER LAP TIME,Travis JAYNER ELAPSED TIME,Takahiro FUJIMOTO POSITION,Takahiro FUJIMOTO LAP TIME,Takahiro FUJIMOTO ELAPSED TIME
4,7.41,7.41,2,7.09,7.09,3,7.22,7.22,1,6.99,6.99
4,8.91,16.32,2,8.96,16.05,3,8.95,16.17,1,8.97,15.96
4,8.82,25.14,2,8.81,24.86,3,8.77,24.94,1,8.85,24.81
4,8.71,33.85,2,8.68,33.54,3,8.71,33.65,1,8.65,33.46
4,8.91,42.752,2,9.03,42.561,3,9.00,42.644,1,9.06,42.520
