Aliaksandr ANTANENKA POSITION,Aliaksandr ANTANENKA LAP TIME,Aliaksandr ANTANENKA ELAPSED TIME,Denis BELLOTTI POSITION,Denis BELLOTTI LAP TIME,Denis BELLOTTI ELAPSED TIME,Tyson HEUNG POSITION,Tyson HEUNG LAP TIME,Tyson HEUNG ELAPSED TIME,Karl LINDQVIST POSITION,Karl LINDQVIST LAP TIME,Karl LINDQVIST ELAPSED TIME
0,12.483,12.483,0,12.618,12.618,0,12.810,12.810,0,13.068,13.068
0,9.805,22.288,0,9.635,22.253,0,9.667,22.477,0,9.250,22.319
0,9.643,31.930,0,9.730,31.984,0,9.634,32.111,0,9.936,32.254
0,9.517,41.447,0,9.548,41.532,0,9.593,41.704,0,9.826,42.081
0,9.851,51.298,0,9.818,51.350,0,9.821,51.525,0,10.065,52.145
0,9.735,1:01.032,0,9.779,1:01.129,0,9.750,1:01.275,0,10.114,1:02.259
0,9.891,1:10.923,0,9.523,1:10.651,0,9.523,1:10.799,0,10.295,1:12.554
0,9.886,1:20.809,0,9.415,1:20.066,0,9.453,1:20.251,0,10.813,1:23.367
0,,,0,,,0,,,0,,
