Freek van der WART POSITION,Freek van der WART LAP TIME,Freek van der WART ELAPSED TIME,Arno JASPERS POSITION,Arno JASPERS LAP TIME,Arno JASPERS ELAPSED TIME,Alexander GERTSIKOV POSITION,Alexander GERTSIKOV LAP TIME,Alexander GERTSIKOV ELAPSED TIME,Roman IZBICKI POSITION,Roman IZBICKI LAP TIME,Roman IZBICKI ELAPSED TIME
0,14.717,14.717,0,14.768,14.768,0,14.528,14.528,0,14.652,14.652
0,,,0,10.960,25.728,0,10.553,25.081,0,10.809,25.461
0,,35.470,0,16.565,42.292,0,16.772,41.853,0,17.609,43.070
0,10.301,45.771,0,11.390,53.682,0,11.501,53.354,0,11.530,54.600
0,10.609,56.380,0,10.440,1:04.122,0,10.426,1:03.780,0,9.992,1:04.592
0,,,0,,,0,,,0,,
0,,,0,,,0,,,0,,
0,,,0,,,0,,,0,,
0,,,0,,,0,,,0,,
