Ekaterina BELOVA POSITION,Ekaterina BELOVA LAP TIME,Ekaterina BELOVA ELAPSED TIME,Vera ANTANENKA POSITION,Vera ANTANENKA LAP TIME,Vera ANTANENKA ELAPSED TIME,Tatiana BODOVA POSITION,Tatiana BODOVA LAP TIME,Tatiana BODOVA ELAPSED TIME,Theresa TREMMEL POSITION,Theresa TREMMEL LAP TIME,Theresa TREMMEL ELAPSED TIME,Jorien ter MORS POSITION,Jorien ter MORS LAP TIME,Jorien ter MORS ELAPSED TIME
0,15.437,15.437,0,15.606,15.606,0,15.578,15.578,0,15.432,15.432,0,15.455,15.455
0,10.844,26.281,0,10.821,26.426,0,11.151,26.729,0,10.776,26.208,0,10.639,26.093
0,11.086,37.367,0,11.026,37.452,0,10.618,37.346,0,11.177,37.385,0,11.269,37.362
0,10.373,47.741,0,10.341,47.793,0,10.632,47.979,0,10.773,48.158,0,10.366,47.728
0,10.189,57.929,0,10.463,58.256,0,26.799,1:14.778,0,11.639,59.797,0,10.380,58.108
0,10.310,1:08.239,0,10.270,1:08.526,0,15.125,1:29.903,0,11.776,1:11.573,0,10.124,1:08.233
0,10.423,1:18.661,0,10.378,1:18.905,0,13.023,1:42.926,0,12.286,1:23.859,0,10.494,1:18.727
0,10.502,1:29.163,0,10.332,1:29.236,0,12.428,1:55.354,0,12.709,1:36.568,0,10.606,1:29.333
0,,,0,,,0,,,0,,,0,,
