DESMET Hanne POSITION,DESMET Hanne LAP TIME,DESMET Hanne ELAPSED TIME,KIM Ye Jin POSITION,KIM Ye Jin LAP TIME,KIM Ye Jin ELAPSED TIME,VALCEPINA Martina POSITION,VALCEPINA Martina LAP TIME,VALCEPINA Martina ELAPSED TIME,Erika LINDGREN POSITION,Erika LINDGREN LAP TIME,Erika LINDGREN ELAPSED TIME,van RUIJVEN Lara POSITION,van RUIJVEN Lara LAP TIME,van RUIJVEN Lara ELAPSED TIME
4,7.72,7.72,2,7.39,7.39,1,7.23,7.23,5,7.92,7.92,3,7.47,7.47
4,9.68,17.40,2,9.41,16.80,1,9.46,16.69,5,9.63,17.55,3,9.50,16.97
4,9.08,26.48,2,8.94,25.74,1,8.97,25.66,5,9.61,27.16,3,8.88,25.85
4,9.22,35.70,2,9.08,34.82,1,9.14,34.80,5,9.94,37.10,2,8.97,34.82
4,9.45,45.15,1,9.05,43.87,2,9.54,44.34,5,10.77,47.87,3,9.59,44.41
