START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,season,competition,event,gender,round,race
1,12.61,12.61,2,12.77,12.77,3,12.98,12.98,2010-2011,"ISU World Cup 2010/2011, CHN, Changchun",5000mRelay,m,Heats,1
1,9.90,22.51,2,9.84,22.61,3,9.75,22.73,2010-2011,"ISU World Cup 2010/2011, CHN, Changchun",5000mRelay,m,Heats,1
1,9.62,32.13,2,9.71,32.32,3,9.69,32.42,2010-2011,"ISU World Cup 2010/2011, CHN, Changchun",5000mRelay,m,Heats,1
1,9.40,41.53,2,9.40,41.72,3,9.40,41.82,2010-2011,"ISU World Cup 2010/2011, CHN, Changchun",5000mRelay,m,Heats,1
1,9.55,51.08,2,9.43,51.15,3,9.44,51.26,2010-2011,"ISU World Cup 2010/2011, CHN, Changchun",5000mRelay,m,Heats,1
1,9.61,1:00.69,2,9.65,1:00.80,3,9.67,1:00.93,2010-2011,"ISU World Cup 2010/2011, CHN, Changchun",5000mRelay,m,Heats,1
1,9.59,1:10.28,2,9.58,1:10.38,3,9.54,1:10.47,2010-2011,"ISU World Cup 2010/2011, CHN, Changchun",5000mRelay,m,Heats,1
1,9.33,1:19.61,2,9.64,1:20.02,3,9.67,1:20.14,2010-2011,"ISU World Cup 2010/2011, CHN, Changchun",5000mRelay,m,Heats,1
1,9.87,1:29.48,2,9.57,1:29.59,3,9.56,1:29.70,2010-2011,"ISU World Cup 2010/2011, CHN, Changchun",5000mRelay,m,Heats,1
1,9.38,1:38.86,2,9.36,1:38.95,3,9.39,1:39.09,2010-2011,"ISU World Cup 2010/2011, CHN, Changchun",5000mRelay,m,Heats,1
1,9.52,1:48.38,2,9.52,1:48.47,3,10.11,1:49.20,2010-2011,"ISU World Cup 2010/2011, CHN, Changchun",5000mRelay,m,Heats,1
1,9.55,1:57.93,2,9.52,1:57.99,3,9.80,1:59.00,2010-2011,"ISU World Cup 2010/2011, CHN, Changchun",5000mRelay,m,Heats,1
1,8.89,2:06.82,2,8.91,2:06.90,3,8.57,2:07.57,2010-2011,"ISU World Cup 2010/2011, CHN, Changchun",5000mRelay,m,Heats,1
1,9.20,2:16.02,2,9.22,2:16.12,3,8.94,2:16.51,2010-2011,"ISU World Cup 2010/2011, CHN, Changchun",5000mRelay,m,Heats,1
1,9.14,2:25.16,2,9.18,2:25.30,3,9.25,2:25.76,2010-2011,"ISU World Cup 2010/2011, CHN, Changchun",5000mRelay,m,Heats,1
1,9.10,2:34.26,2,9.05,2:34.35,3,8.70,2:34.46,2010-2011,"ISU World Cup 2010/2011, CHN, Changchun",5000mRelay,m,Heats,1
1,8.95,2:43.21,2,9.19,2:43.54,3,9.18,2:43.64,2010-2011,"ISU World Cup 2010/2011, CHN, Changchun",5000mRelay,m,Heats,1
2,9.71,2:52.92,1,9.28,2:52.82,3,9.45,2:53.09,2010-2011,"ISU World Cup 2010/2011, CHN, Changchun",5000mRelay,m,Heats,1
