Tatiana BODOVA POSITION,Tatiana BODOVA LAP TIME,Tatiana BODOVA ELAPSED TIME,Gergana PATSOVA POSITION,Gergana PATSOVA LAP TIME,Gergana PATSOVA ELAPSED TIME,Katerina NOVOTNA POSITION,Katerina NOVOTNA LAP TIME,Katerina NOVOTNA ELAPSED TIME,Katalin KRISTO POSITION,Katalin KRISTO LAP TIME,Katalin KRISTO ELAPSED TIME
2,7.75,7.75,4,8.43,8.43,1,7.64,7.64,3,8.07,8.07
2,9.74,17.49,4,10.00,18.43,1,9.78,17.42,3,9.94,18.01
2,9.29,26.78,4,9.44,27.87,1,9.31,26.73,3,9.54,27.55
2,9.52,36.30,4,9.63,37.50,1,9.49,36.22,3,9.57,37.12
2,9.60,45.897,4,10.07,47.565,1,9.64,45.855,3,9.78,46.900
