Tatiana BORODULINA POSITION,Tatiana BORODULINA LAP TIME,Tatiana BORODULINA ELAPSED TIME,Jessica KOOREMAN POSITION,Jessica KOOREMAN LAP TIME,Jessica KOOREMAN ELAPSED TIME,Tina GRASSOW POSITION,Tina GRASSOW LAP TIME,Tina GRASSOW ELAPSED TIME,Caroline TRUCHON POSITION,Caroline TRUCHON LAP TIME,Caroline TRUCHON ELAPSED TIME
2,12.67,12.67,1,12.61,12.61,4,12.96,12.96,3,12.78,12.78
1,9.81,22.48,2,9.99,22.60,4,9.83,22.79,3,9.92,22.70
1,9.65,32.13,2,9.61,32.21,4,9.62,32.41,3,9.60,32.30
1,9.57,41.70,2,9.60,41.81,4,9.56,41.97,3,9.57,41.87
1,9.74,51.44,2,9.72,51.53,4,9.73,51.70,3,9.73,51.60
1,9.61,1:01.05,2,9.56,1:01.09,4,9.62,1:01.32,3,9.60,1:01.20
1,9.48,1:10.53,3,9.84,1:10.93,4,9.70,1:11.02,2,9.50,1:10.70
1,9.47,1:20.00,3,9.67,1:20.60,4,9.80,1:20.82,2,9.52,1:20.22
1,9.77,1:29.765,3,9.70,1:30.296,4,9.93,1:30.750,2,9.72,1:29.933
