START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,season,competition,event,gender,round,race
1,17.860,17.860,3,18.120,18.120,2,18.060,18.060,2007-2008,"Samsung ISU World Cup 2007/2008, Japan, Kobe",1000m(1),w,RepQuarterfinals,1
1,14.810,32.680,2,14.630,32.750,3,14.900,32.960,2007-2008,"Samsung ISU World Cup 2007/2008, Japan, Kobe",1000m(1),w,RepQuarterfinals,1
2,12.910,45.600,1,12.830,45.580,3,12.730,45.690,2007-2008,"Samsung ISU World Cup 2007/2008, Japan, Kobe",1000m(1),w,RepQuarterfinals,1
1,11.580,57.180,2,11.620,57.200,3,11.550,57.250,2007-2008,"Samsung ISU World Cup 2007/2008, Japan, Kobe",1000m(1),w,RepQuarterfinals,1
2,10.580,1:07.760,1,10.430,1:07.640,3,10.530,1:07.790,2007-2008,"Samsung ISU World Cup 2007/2008, Japan, Kobe",1000m(1),w,RepQuarterfinals,1
3,9.850,1:17.610,1,9.900,1:17.540,2,9.810,1:17.610,2007-2008,"Samsung ISU World Cup 2007/2008, Japan, Kobe",1000m(1),w,RepQuarterfinals,1
2,9.800,1:27.420,1,9.810,1:27.360,3,9.850,1:27.470,2007-2008,"Samsung ISU World Cup 2007/2008, Japan, Kobe",1000m(1),w,RepQuarterfinals,1
2,10.120,1:37.550,1,10.110,1:37.470,3,10.250,1:37.720,2007-2008,"Samsung ISU World Cup 2007/2008, Japan, Kobe",1000m(1),w,RepQuarterfinals,1
2,10.250,1:47.800,3,10.360,1:47.830,1,10.060,1:47.790,2007-2008,"Samsung ISU World Cup 2007/2008, Japan, Kobe",1000m(1),w,RepQuarterfinals,1
