de VRIES Rianne POSITION,de VRIES Rianne LAP TIME,de VRIES Rianne ELAPSED TIME,CHRISTIE Elise POSITION,CHRISTIE Elise LAP TIME,CHRISTIE Elise ELAPSED TIME,NOH Do Hee POSITION,NOH Do Hee LAP TIME,NOH Do Hee ELAPSED TIME,Mariya IZAFATAVA POSITION,Mariya IZAFATAVA LAP TIME,Mariya IZAFATAVA ELAPSED TIME,KIKUCHI Sumire POSITION,KIKUCHI Sumire LAP TIME,KIKUCHI Sumire ELAPSED TIME
2,7.25,7.25,1,7.21,7.21,4,7.99,7.99,5,8.10,8.10,3,7.77,7.77
2,9.47,16.72,1,9.34,16.55,4,9.76,17.75,5,9.83,17.93,3,9.63,17.40
2,9.05,25.77,1,8.89,25.44,4,9.10,26.85,5,9.44,27.37,3,9.01,26.41
2,9.29,35.06,1,8.98,34.42,4,9.26,36.11,5,25.66,53.03,3,9.21,35.62
2,9.44,44.50,1,9.23,43.65,4,9.50,45.61,5,14.57,1:07.60,3,9.33,44.95
