JEON Ji-Soo POSITION,JEON Ji-Soo LAP TIME,JEON Ji-Soo ELAPSED TIME,FU Tian Yu POSITION,FU Tian Yu LAP TIME,FU Tian Yu ELAPSED TIME,Jessica GREGG POSITION,Jessica GREGG LAP TIME,Jessica GREGG ELAPSED TIME,Susanne RUDOLPH POSITION,Susanne RUDOLPH LAP TIME,Susanne RUDOLPH ELAPSED TIME
0,7.157,7.157,0,7.251,7.251,0,7.479,7.479,0,7.538,7.538
0,9.247,16.404,0,9.395,16.646,0,9.368,16.847,0,9.556,17.094
0,9.172,25.576,0,8.991,25.637,0,8.955,25.801,0,9.192,26.285
0,9.106,34.682,0,9.313,34.950,0,9.269,35.070,0,9.394,35.680
0,9.536,44.218,0,9.393,44.343,0,9.514,44.584,0,9.965,45.644
