Pieter GYSEL POSITION,Pieter GYSEL LAP TIME,Pieter GYSEL ELAPSED TIME,J P KEPKA POSITION,J P KEPKA LAP TIME,J P KEPKA ELAPSED TIME,HAMELIN Charles POSITION,HAMELIN Charles LAP TIME,HAMELIN Charles ELAPSED TIME,Tom IVESON POSITION,Tom IVESON LAP TIME,Tom IVESON ELAPSED TIME
3,6.649,6.649,1,6.428,6.428,2,6.510,6.510,4,6.910,6.910
3,9.074,15.722,2,9.180,15.607,1,9.097,15.607,4,9.245,16.154
3,9.342,25.064,1,8.529,24.136,2,8.801,24.408,4,9.202,25.355
3,8.567,33.631,1,8.910,33.045,2,8.705,33.112,4,8.908,34.263
3,9.49,43.118,2,9.55,42.592,1,9.45,42.558,4,9.92,44.175
