Nina EVTEEVA POSITION,Nina EVTEEVA LAP TIME,Nina EVTEEVA ELAPSED TIME,VIVIANI Elena POSITION,VIVIANI Elena LAP TIME,VIVIANI Elena ELAPSED TIME,Paula BZURA POSITION,Paula BZURA LAP TIME,Paula BZURA ELAPSED TIME,Duygu KAN POSITION,Duygu KAN LAP TIME,Duygu KAN ELAPSED TIME
1,15.08,15.08,2,15.09,15.09,3,15.16,15.16,4,15.43,15.43
1,10.96,26.04,2,11.08,26.17,3,11.09,26.25,4,10.96,26.39
1,10.96,37.00,2,10.94,37.11,3,10.96,37.21,4,10.94,37.33
1,11.07,48.07,2,11.09,48.20,3,11.10,48.31,4,11.17,48.50
1,10.14,58.21,2,10.10,58.30,3,10.10,58.41,4,10.78,59.28
1,10.00,1:08.21,2,10.00,1:08.30,3,9.98,1:08.39,4,11.16,1:10.44
1,10.04,1:18.25,2,10.07,1:18.37,3,10.25,1:18.64,4,11.51,1:21.95
1,9.81,1:28.06,2,9.82,1:28.19,3,10.24,1:28.88,4,11.98,1:33.93
1,9.78,1:37.840,2,9.99,1:38.174,3,10.53,1:39.407,4,12.31,1:46.236
